Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,cogs,gross income,Rating,Payment_Credit card,Payment_Ewallet,City_Naypyitaw,City_Yangon
852-62-7105,Cairo,1,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,,832.5,41.625,4.4,True,False,False,False
598-06-7312,Cairo,0,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,,91.35,4.5675,6.8,False,False,False,False
135-13-8269,Cairo,0,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,,157.76,7.888,9.1,False,False,False,False
816-57-2053,Alex,1,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,,121.74,6.087,8.7,False,True,False,True
628-90-8624,Cairo,0,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,,825.8,41.29,5.0,False,False,False,False
856-66-2701,Alex,0,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,,159.9,7.995,7.5,False,True,False,True
308-39-1707,Alex,1,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,,12.09,0.6045,8.2,True,False,False,True
149-61-1929,Alex,1,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,,641.9,32.095,6.7,True,False,False,True
655-07-2265,Alex,1,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,,234.93,11.7465,5.4,False,True,False,True
589-02-8023,Alex,0,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,,167.54,8.377,7.0,True,False,False,True
420-04-7590,Cairo,1,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,,299.1,14.955,4.7,False,True,False,False
182-88-2763,Cairo,0,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,,239.73,11.9865,5.0,True,False,False,False
188-55-0967,Cairo,0,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,,664.7,33.235,5.0,True,False,False,False
610-46-4100,Alex,1,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,,202.65,10.1325,6.0,True,False,False,True
318-81-2368,Giza,1,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,,46.2,2.31,6.3,False,False,True,False
364-33-8584,Cairo,0,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,,88.15,4.4075,8.5,False,False,False,False
665-63-9737,Cairo,1,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,,157.26,7.863,7.5,False,True,False,False
695-09-5146,Cairo,0,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,,296.37,14.8185,6.4,False,True,False,False
155-45-3814,Giza,0,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,,708.4,35.42,4.7,False,True,True,False
794-32-2436,Cairo,0,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,,111.34,5.567,6.0,False,True,False,False
131-15-8856,Giza,0,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,,580.16,29.008,4.0,True,False,True,False
273-84-2164,Giza,0,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,,60.25,3.0125,5.5,False,True,True,False
706-36-6154,Alex,0,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,,174.24,8.712,8.7,False,True,False,True
778-89-7974,Giza,1,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,,421.26,21.063,7.4,False,False,True,False
574-31-8277,Cairo,0,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,,33.63,1.6815,5.6,False,False,False,False
859-71-0933,Giza,0,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,,30.98,1.549,6.3,False,False,True,False
740-11-5257,Giza,1,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,,247.4,12.37,7.1,False,False,True,False
369-82-2676,Cairo,1,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,,378.3,18.915,7.8,False,True,False,False
563-47-4072,Cairo,1,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,,334.86,16.743,9.9,False,False,False,False
742-04-5161,Alex,0,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,,727.8,36.39,7.3,False,False,False,True
149-15-7606,Cairo,0,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,,335.88,16.794,5.1,False,True,False,False
133-77-3154,Cairo,0,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,,240.72,12.036,9.4,True,False,False,False
169-52-4504,Alex,1,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,,47.07,2.3535,5.8,True,False,False,True
250-81-7186,Giza,1,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,,99.69,4.9845,8.0,True,False,True,False
562-12-5430,Alex,0,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,,264.45,13.2225,7.9,False,True,False,True
816-72-8853,Alex,0,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,,139.65,6.9825,5.9,False,False,False,True
491-38-3499,Alex,0,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,,55.45,2.7725,4.9,True,False,False,True
322-02-2271,Cairo,1,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,,128.91,6.4455,9.3,False,False,False,False
842-29-4695,Giza,0,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,,119.98,5.999,7.9,True,False,True,False
725-67-2480,Cairo,0,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,,352.5,17.625,5.9,True,False,False,False
641-51-2661,Giza,0,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,,871.0,43.55,9.9,True,False,True,False
714-02-3114,Giza,1,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,,197.6,9.88,7.7,False,False,True,False
518-17-2983,Alex,1,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,,194.52,9.726,7.6,False,True,False,True
779-42-2410,Cairo,0,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,,173.22,8.661,7.7,False,True,False,False
190-14-3147,Cairo,1,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,,71.88,3.594,6.4,False,True,False,False
408-66-6712,Giza,0,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,,286.26,14.313,4.4,False,True,True,False
679-22-6530,Cairo,1,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,,81.24,4.062,4.1,True,False,False,False
588-47-8641,Alex,0,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,,560.4,28.02,4.4,False,True,False,True
642-61-4706,Cairo,0,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,,186.8,9.34,5.5,False,False,False,False
576-31-4774,Cairo,1,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,,220.23,11.0115,4.0,False,True,False,False
556-41-6224,Giza,1,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,,269.12,13.456,9.3,True,False,True,False
811-03-8790,Alex,1,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,,454.8,22.74,4.8,True,False,False,True
242-11-3142,Cairo,0,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,,167.54,8.377,4.6,False,False,False,False
752-23-3760,Cairo,0,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,,448.56,22.428,7.3,True,False,False,False
274-05-5470,Alex,0,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,,293.88,14.694,6.0,False,False,False,True
648-94-3045,Giza,1,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,,589.5,29.475,8.1,False,True,True,False
130-67-4723,Alex,0,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,,291.0,14.55,9.4,False,True,False,True
528-87-5606,Cairo,0,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,,39.48,1.974,6.5,False,False,False,False
320-85-2052,Cairo,1,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,,34.81,1.7405,7.0,True,False,False,False
370-96-0655,Giza,1,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,,295.92,14.796,7.1,False,True,True,False
105-10-6182,Alex,0,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,,42.96,2.148,6.6,False,True,False,True
510-79-0415,Cairo,0,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,,138.48,6.924,4.9,False,True,False,False
241-96-5076,Cairo,0,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,,98.2,4.91,6.4,True,False,False,False
767-97-4650,Cairo,0,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,,129.66,6.483,8.0,True,False,False,False
648-83-1321,Alex,0,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,,635.6,31.78,4.3,False,False,False,True
173-57-2300,Giza,0,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,,145.76,7.288,6.1,False,False,True,False
305-03-2383,Alex,1,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,,201.3,10.065,7.5,False,False,False,True
394-55-6384,Giza,0,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,,631.71,31.5855,6.7,False,False,True,False
266-20-6657,Giza,0,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,,385.28,19.264,5.2,False,True,True,False
689-05-1884,Alex,0,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,,486.3,24.315,8.8,False,False,False,True
196-01-2849,Giza,0,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,,513.66,25.683,9.5,False,False,True,False
372-62-5264,Giza,1,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,,473.4,23.67,7.6,False,False,True,False
800-09-8606,Alex,0,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,,436.85,21.8425,6.6,False,False,False,True
182-52-7000,Alex,0,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,,108.16,5.408,6.9,False,True,False,True
826-58-8051,Cairo,1,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,,248.76,12.438,4.3,False,True,False,False
868-06-0466,Alex,0,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,,626.22,31.311,7.8,True,False,False,True
751-41-9720,Giza,1,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,,975.0,48.75,8.0,False,True,True,False
626-43-7888,Giza,1,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,,483.28,24.164,9.6,False,True,True,False
176-64-7711,Cairo,1,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,,96.96,4.848,4.3,True,False,False,False
191-29-0321,Cairo,0,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,,197.7,9.885,5.0,True,False,False,False
729-06-2010,Cairo,0,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,,724.23,36.2115,9.2,False,False,False,False
640-48-5028,Cairo,0,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,,795.51,39.7755,6.3,False,False,False,False
186-79-9562,Cairo,1,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,,502.39,25.1195,8.9,False,False,False,False
834-45-5519,Cairo,1,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,,172.0,8.6,7.6,False,True,False,False
162-65-8559,Giza,0,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,,68.98,3.449,4.8,False,False,True,False
760-27-5490,Giza,1,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,,124.96,6.248,9.1,False,True,True,False
445-30-9252,Alex,1,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,,77.1,3.855,6.1,False,True,False,True
786-94-2700,Alex,0,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,,483.72,24.186,9.1,False,False,False,True
728-88-7867,Giza,0,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,,302.12,15.106,8.3,False,True,True,False
183-21-3799,Giza,1,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,,698.67,34.9335,7.2,False,True,True,False
268-20-3585,Giza,1,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,,124.65,6.2325,6.0,False,True,True,False
735-32-9839,Giza,0,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,,789.6,39.48,8.5,False,True,True,False
258-92-7466,Alex,1,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,,178.4,8.92,6.6,True,False,False,True
857-16-3520,Alex,0,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,,500.22,25.011,4.5,False,True,False,True
482-17-1179,Alex,0,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,,35.82,1.791,8.1,True,False,False,True
788-21-5741,Alex,1,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,,136.14,6.807,7.2,True,False,False,True
821-14-9046,Cairo,0,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,,104.88,5.244,6.1,True,False,False,False
418-05-0656,Cairo,1,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,,178.92,8.946,7.1,False,False,False,False
678-79-0726,Giza,0,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,,815.67,40.7835,5.1,False,False,True,False
776-68-1096,Cairo,1,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,,132.36,6.618,7.9,True,False,False,False
592-46-1692,Giza,0,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,,257.39,12.8695,7.4,False,False,True,False
434-35-9162,Cairo,0,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,,93.36,4.668,7.4,False,True,False,False
149-14-0304,Giza,0,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,,228.0,11.4,6.6,False,False,True,False
442-44-6497,Giza,0,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,,166.71,8.3355,5.9,True,False,True,False
174-64-0215,Cairo,1,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,,697.4,34.87,8.9,True,False,False,False
210-74-9613,Giza,1,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,,389.04,19.452,6.8,False,True,True,False
299-29-0180,Cairo,0,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,,365.26,18.263,9.3,False,False,False,False
247-11-2470,Alex,0,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,,89.28,4.464,4.4,True,False,False,True
635-28-5728,Alex,1,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,,168.0,8.4,4.8,False,True,False,True
756-49-0168,Alex,0,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,,19.7,0.985,9.5,False,True,False,True
438-23-1242,Cairo,1,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,,531.16,26.558,8.9,False,True,False,False
238-45-6950,Cairo,0,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,,53.72,2.686,6.4,False,True,False,False
607-65-2441,Giza,0,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,,819.5,40.975,6.0,True,False,True,False
386-27-7606,Giza,0,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,,568.4,28.42,8.1,True,False,True,False
137-63-5492,Giza,1,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,,587.6,29.38,9.0,False,True,True,False
197-77-7132,Cairo,0,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,,732.48,36.624,6.0,False,True,False,False
805-86-0265,Alex,1,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,,845.64,42.282,9.8,False,False,False,True
733-29-1227,Giza,1,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,,389.27,19.4635,8.5,False,False,True,False
451-73-2711,Giza,1,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,,84.83,4.2415,8.8,False,True,True,False
373-14-0504,Alex,0,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,,143.26,7.163,8.8,False,True,False,True
546-80-2899,Alex,0,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,,75.38,3.769,9.5,False,True,False,True
345-68-9016,Giza,0,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,,253.36,12.668,5.6,True,False,True,False
390-17-5806,Giza,0,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,,38.42,1.921,8.6,False,False,True,False
457-13-1708,Cairo,0,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,,652.3,32.615,5.2,True,False,False,False
664-14-2882,Giza,0,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,,52.65,2.6325,5.8,True,False,True,False
487-79-6868,Cairo,0,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,,110.61,5.5305,8.0,True,False,False,False
314-23-4520,Giza,0,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,,568.61,28.4305,9.0,False,False,True,False
210-30-7976,Cairo,0,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,,89.28,4.464,4.1,False,True,False,False
585-86-8361,Alex,1,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,,136.4,6.82,8.6,True,False,False,True
807-14-7833,Alex,0,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,,174.2,8.71,7.0,False,True,False,True
775-72-1988,Cairo,1,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,,366.4,18.32,8.4,False,True,False,False
288-38-3758,Giza,0,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,,254.61,12.7305,7.4,False,True,True,False
652-43-6591,Alex,1,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,,778.32,38.916,6.2,True,False,False,True
785-96-0615,Cairo,0,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,,285.92,14.296,4.9,False,True,False,False
406-46-7107,Alex,1,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,,579.12,28.956,4.5,False,False,False,True
250-17-5703,Alex,0,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,,188.5,9.425,5.6,False,True,False,True
156-95-3964,Alex,1,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,,221.56,11.078,8.0,False,True,False,True
842-40-8179,Cairo,0,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,,772.0,38.6,5.6,True,False,False,False
525-09-8450,Cairo,1,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,,721.3,36.065,4.2,True,False,False,False
410-67-1709,Alex,0,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,,511.04,25.552,9.9,False,True,False,True
587-73-4862,Alex,0,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,,53.45,2.6725,7.6,False,True,False,True
787-87-2010,Alex,0,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,,222.0,11.1,6.6,True,False,False,True
593-14-4239,Cairo,1,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,,763.68,38.184,4.7,False,True,False,False
801-88-0346,Giza,1,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,,228.18,11.409,9.8,True,False,True,False
388-76-2555,Cairo,1,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,,82.14,4.107,6.3,False,False,False,False
711-31-1234,Cairo,1,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,,382.56,19.128,7.9,False,False,False,False
886-54-6089,Alex,1,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,,68.58,3.429,7.7,False,False,False,True
707-32-7409,Cairo,0,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,,382.16,19.108,4.5,False,True,False,False
759-98-4285,Giza,0,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,,601.09,30.0545,8.0,True,False,True,False
201-63-8275,Giza,0,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,,475.93,23.7965,5.7,False,True,True,False
471-06-8611,Giza,1,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,,52.42,2.621,6.3,True,False,True,False
200-16-5952,Giza,0,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,,131.3,6.565,6.0,False,False,True,False
120-54-2248,Cairo,1,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,,144.3,7.215,8.0,True,False,False,False
102-77-2261,Giza,0,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,,457.17,22.8585,4.2,True,False,True,False
875-31-8302,Cairo,1,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,,93.38,4.669,9.6,False,False,False,False
102-06-2002,Giza,0,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,,126.25,6.3125,6.1,False,False,True,False
457-94-0464,Cairo,0,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,,790.83,39.5415,5.6,False,True,False,False
629-42-4133,Giza,1,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,,174.4,8.72,8.3,False,False,True,False
534-53-3526,Alex,1,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,,379.04,18.952,7.8,False,True,False,True
307-04-2070,Alex,0,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,,30.62,1.531,4.1,True,False,False,True
468-99-7231,Giza,1,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,,352.08,17.604,8.8,False,False,True,False
516-77-6464,Giza,0,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,,50.8,2.54,4.1,False,True,True,False
404-91-5964,Alex,1,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,,522.06,26.103,9.0,True,False,False,True
886-77-9084,Giza,1,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,,575.12,28.756,5.5,False,True,True,False
790-38-4466,Giza,1,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,,54.95,2.7475,9.3,True,False,True,False
704-10-4056,Giza,0,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,,181.41,9.0705,5.6,True,False,True,False
497-37-6538,Alex,1,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,,412.37,20.6185,9.7,False,True,False,True
651-96-5970,Alex,1,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,,46.41,2.3205,4.0,True,False,False,True
400-80-4065,Giza,0,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,,274.2,13.71,9.2,True,False,True,False
744-16-7898,Cairo,1,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,,973.7,48.685,4.9,True,False,False,False
263-12-5321,Alex,0,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,,648.2,32.41,9.3,True,False,False,True
702-72-0487,Alex,1,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,,93.22,4.661,6.6,True,False,False,True
605-83-1050,Cairo,1,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,,54.36,2.718,4.3,False,True,False,False
443-60-9639,Giza,0,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,,60.87,3.0435,5.5,False,False,True,False
864-24-7918,Alex,0,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,,244.9,12.245,8.1,False,False,False,True
359-94-5395,Cairo,1,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,,92.78,4.639,9.8,True,False,False,False
401-09-4232,Giza,0,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,,433.45,21.6725,9.4,False,True,True,False
751-15-6198,Cairo,1,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,,138.06,6.903,7.9,False,True,False,False
324-41-6833,Giza,0,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,,241.6,12.08,5.1,False,True,True,False
474-33-8305,Giza,0,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,,471.73,23.5865,6.9,False,True,True,False
759-29-9521,Alex,0,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,,440.64,22.032,8.0,False,False,False,True
831-81-6575,Cairo,0,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,,680.31,34.0155,8.0,False,False,False,False
220-68-6701,Alex,1,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,,309.88,15.494,4.2,False,False,False,True
618-34-8551,Alex,1,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,,186.36,9.318,8.5,True,False,False,True
257-60-7754,Alex,1,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,,200.92,10.046,9.0,False,False,False,True
559-61-5987,Cairo,1,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,,17.75,0.8875,8.6,False,False,False,False
189-55-2313,Giza,1,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,,621.8,31.09,6.0,False,True,True,False
565-91-4567,Cairo,1,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,,86.0,4.3,6.2,False,True,False,False
380-60-5336,Alex,1,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,,402.6,20.13,5.0,True,False,False,True
815-04-6282,Giza,0,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,,324.85,16.2425,6.5,True,False,True,False
674-56-6360,Alex,1,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,,95.15,4.7575,6.0,False,False,False,True
778-34-2523,Alex,0,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,,388.96,19.448,5.0,False,False,False,True
499-27-7781,Cairo,1,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,,425.68,21.284,5.0,False,True,False,False
477-59-2456,Giza,1,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,,318.08,15.904,9.2,False,False,True,False
832-51-6761,Alex,1,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,,271.04,13.552,9.6,False,True,False,True
869-11-3082,Cairo,0,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,,384.64,19.232,8.4,True,False,False,False
190-59-3964,Cairo,0,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,,235.8,11.79,6.0,True,False,False,False
366-43-6862,Cairo,1,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,,211.56,10.578,6.7,False,True,False,False
186-43-8965,Alex,0,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,,95.36,4.768,4.1,True,False,False,True
784-21-9238,Giza,0,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,,10.17,0.5085,5.9,False,False,True,False
276-75-6884,Alex,1,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,,206.13,10.3065,8.7,False,False,False,True
109-86-4363,Cairo,0,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,,420.56,21.028,4.5,True,False,False,False
569-76-2760,Alex,0,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,,88.04,4.402,6.6,True,False,False,True
222-42-0244,Cairo,0,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,,648.99,32.4495,7.7,True,False,False,False
760-53-9233,Alex,0,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,,123.84,6.192,8.5,True,False,False,True
538-22-0304,Giza,1,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,,649.5,32.475,5.2,False,False,True,False
416-17-9926,Alex,0,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,,742.2,37.11,4.3,True,False,False,True
237-44-6163,Alex,1,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,,84.48,4.224,7.6,False,False,False,True
