Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,cogs,gross income,Rating,Payment_Credit card,Payment_Ewallet,City_Naypyitaw,City_Yangon,CustomerType_lbl
892-05-6689,Alex,1,Female,Home and lifestyle,28.32,5,7.08,148.68,03-11-19,1:28:00 PM,141.6,7.08,6.2,False,True,False,True,Normal
583-41-4548,Giza,1,Male,Home and lifestyle,16.67,7,5.8345,122.5245,02-07-19,11:36:00 AM,116.69,5.8345,7.4,False,True,True,False,Normal
339-12-4827,Cairo,0,Female,Fashion accessories,73.96,1,3.698,77.658,01-05-19,11:32:00 AM,73.96,3.698,5.0,True,False,False,False,Member
643-38-7867,Alex,1,Male,Home and lifestyle,97.94,1,4.897,102.837,03-07-19,11:44:00 AM,97.94,4.897,6.9,False,True,False,True,Normal
308-81-0538,Alex,1,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,5:16:00 PM,292.2,14.61,4.9,True,False,False,True,Normal
358-88-9262,Giza,0,Female,Food and beverages,87.48,6,26.244,551.124,02-01-19,6:43:00 PM,524.88,26.244,5.1,False,True,True,False,Member
460-35-4390,Alex,1,Male,Home and lifestyle,30.68,3,4.602,96.642,1/22/2019,11:00:00 AM,92.04,4.602,9.1,False,True,False,True,Normal
343-87-0864,Giza,0,Male,Health and beauty,75.88,1,3.794,79.674,01-03-19,10:30:00 AM,75.88,3.794,7.1,True,False,True,False,Member
173-50-1108,Cairo,0,Female,Sports and travel,20.18,4,4.036,84.756,2/13/2019,12:14:00 PM,80.72,4.036,5.0,True,False,False,False,Member
243-47-2663,Giza,0,Male,Electronic accessories,18.77,6,5.631,118.251,1/28/2019,4:43:00 PM,112.62,5.631,5.5,True,False,True,False,Member
841-18-8232,Cairo,1,Female,Food and beverages,71.2,1,3.56,74.76,01-05-19,8:40:00 PM,71.2,3.56,9.2,True,False,False,False,Normal
701-23-5550,Cairo,0,Male,Home and lifestyle,38.81,4,7.762,163.002,3/19/2019,1:40:00 PM,155.24,7.762,4.9,False,True,False,False,Member
647-50-1224,Alex,1,Female,Fashion accessories,29.42,10,14.71,308.91,01-12-19,4:23:00 PM,294.2,14.71,8.9,False,True,False,True,Normal
541-48-8554,Alex,1,Male,Sports and travel,60.95,9,27.4275,575.9775,01-07-19,12:08:00 PM,548.55,27.4275,6.0,True,False,False,True,Normal
539-21-7227,Cairo,1,Female,Sports and travel,51.54,5,12.885,270.585,1/26/2019,5:45:00 PM,257.7,12.885,4.2,False,False,False,False,Normal
213-32-1216,Alex,1,Female,Electronic accessories,66.06,6,19.818,416.178,1/23/2019,10:28:00 AM,396.36,19.818,7.3,False,False,False,True,Normal
747-58-7183,Cairo,1,Male,Fashion accessories,57.27,3,8.5905,180.4005,02-09-19,8:31:00 PM,171.81,8.5905,6.5,False,True,False,False,Normal
582-52-8065,Cairo,1,Female,Fashion accessories,54.31,9,24.4395,513.2295,2/22/2019,10:49:00 AM,488.79,24.4395,8.9,False,False,False,False,Normal
210-57-1719,Cairo,1,Female,Health and beauty,58.24,9,26.208,550.368,02-05-19,12:34:00 PM,524.16,26.208,9.7,False,False,False,False,Normal
399-69-4630,Giza,1,Male,Electronic accessories,22.21,6,6.663,139.923,03-07-19,10:23:00 AM,133.26,6.663,8.6,True,False,True,False,Normal
134-75-2619,Alex,0,Male,Electronic accessories,19.32,7,6.762,142.002,3/25/2019,6:51:00 PM,135.24,6.762,6.9,False,False,False,True,Member
356-44-8813,Cairo,1,Male,Home and lifestyle,37.48,3,5.622,118.062,1/20/2019,1:45:00 PM,112.44,5.622,7.7,True,False,False,False,Normal
198-66-9832,Cairo,0,Female,Fashion accessories,72.04,2,7.204,151.284,02-04-19,7:38:00 PM,144.08,7.204,9.5,False,False,False,False,Member
283-26-5248,Giza,0,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,8:23:00 PM,985.2,49.26,4.5,False,True,True,False,Member
712-39-0363,Alex,0,Male,Food and beverages,41.66,6,12.498,262.458,01-02-19,3:24:00 PM,249.96,12.498,5.6,False,True,False,True,Member
218-59-9410,Alex,0,Female,Home and lifestyle,72.42,3,10.863,228.123,3/29/2019,4:54:00 PM,217.26,10.863,8.2,False,True,False,True,Member
174-75-0888,Cairo,1,Male,Electronic accessories,21.58,9,9.711,203.931,3/14/2019,12:32:00 PM,194.22,9.711,7.3,False,False,False,False,Normal
866-99-7614,Giza,1,Male,Food and beverages,89.2,10,44.6,936.6,02-11-19,3:42:00 PM,892.0,44.6,4.4,True,False,True,False,Normal
134-54-4720,Cairo,1,Female,Electronic accessories,42.42,8,16.968,356.328,1/30/2019,1:58:00 PM,339.36,16.968,5.7,False,True,False,False,Normal
760-90-2357,Alex,0,Male,Electronic accessories,74.51,6,22.353,469.413,3/20/2019,3:08:00 PM,447.06,22.353,5.0,False,True,False,True,Member
514-37-2845,Cairo,1,Male,Fashion accessories,99.25,2,9.925,208.425,3/20/2019,1:02:00 PM,198.5,9.925,9.0,False,False,False,False,Normal
698-98-5964,Alex,1,Female,Food and beverages,81.21,10,40.605,852.705,1/17/2019,1:01:00 PM,812.1,40.605,6.3,True,False,False,True,Normal
718-57-9773,Giza,1,Female,Sports and travel,49.33,10,24.665,517.965,02-03-19,4:40:00 PM,493.3,24.665,9.4,True,False,True,False,Normal
651-88-7328,Alex,1,Female,Fashion accessories,65.74,9,29.583,621.243,01-01-19,1:55:00 PM,591.66,29.583,7.7,False,False,False,True,Normal
241-11-2261,Cairo,1,Female,Fashion accessories,79.86,7,27.951,586.971,01-10-19,10:33:00 AM,559.02,27.951,5.5,True,False,False,False,Normal
408-26-9866,Giza,1,Female,Sports and travel,73.98,7,25.893,543.753,03-02-19,4:42:00 PM,517.86,25.893,4.1,False,True,True,False,Normal
834-83-1826,Cairo,0,Female,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019,5:16:00 PM,410.2,20.51,7.6,True,False,False,False,Member
343-61-3544,Cairo,0,Male,Sports and travel,26.67,10,13.335,280.035,1/29/2019,11:48:00 AM,266.7,13.335,8.6,False,False,False,False,Member
239-48-4278,Alex,0,Male,Food and beverages,10.13,7,3.5455,74.4555,03-10-19,7:35:00 PM,70.91,3.5455,8.3,False,True,False,True,Member
355-34-6244,Cairo,1,Male,Food and beverages,72.39,2,7.239,152.019,1/13/2019,7:55:00 PM,144.78,7.239,8.1,True,False,False,False,Normal
550-84-8664,Alex,1,Male,Sports and travel,85.91,5,21.4775,451.0275,3/22/2019,2:33:00 PM,429.55,21.4775,8.6,True,False,False,True,Normal
339-96-8318,Cairo,0,Male,Fashion accessories,81.31,7,28.4585,597.6285,03-01-19,7:49:00 PM,569.17,28.4585,6.3,False,True,False,False,Member
458-61-0011,Cairo,1,Male,Food and beverages,60.3,4,12.06,253.26,2/20/2019,6:43:00 PM,241.2,12.06,5.8,False,False,False,False,Normal
592-34-6155,Giza,1,Male,Food and beverages,31.77,4,6.354,133.434,1/14/2019,2:43:00 PM,127.08,6.354,6.2,False,True,True,False,Normal
797-88-0493,Alex,1,Female,Health and beauty,64.27,4,12.854,269.934,3/26/2019,1:54:00 PM,257.08,12.854,7.7,False,False,False,True,Normal
207-73-1363,Cairo,1,Male,Health and beauty,69.51,2,6.951,145.971,03-01-19,12:15:00 PM,139.02,6.951,8.1,False,True,False,False,Normal
390-31-6381,Giza,1,Male,Food and beverages,27.22,3,4.083,85.743,01-07-19,12:37:00 PM,81.66,4.083,7.3,False,False,True,False,Normal
443-82-0585,Alex,0,Female,Health and beauty,77.68,4,15.536,326.256,02-01-19,7:54:00 PM,310.72,15.536,8.4,False,False,False,True,Member
339-18-7061,Giza,0,Female,Fashion accessories,92.98,2,9.298,195.258,2/13/2019,3:06:00 PM,185.96,9.298,8.0,True,False,True,False,Member
359-90-3665,Cairo,0,Female,Fashion accessories,18.08,4,3.616,75.936,1/14/2019,6:03:00 PM,72.32,3.616,9.5,True,False,False,False,Member
375-72-3056,Cairo,1,Male,Sports and travel,63.06,3,9.459,198.639,1/19/2019,3:58:00 PM,189.18,9.459,7.0,False,True,False,False,Normal
127-47-6963,Alex,1,Male,Health and beauty,51.71,4,10.342,217.182,03-09-19,1:53:00 PM,206.84,10.342,9.8,True,False,False,True,Normal
278-86-2735,Alex,1,Female,Food and beverages,52.34,3,7.851,164.871,3/27/2019,2:03:00 PM,157.02,7.851,9.2,False,False,False,True,Normal
695-28-6250,Alex,1,Female,Sports and travel,43.06,5,10.765,226.065,02-04-19,4:38:00 PM,215.3,10.765,7.7,False,True,False,True,Normal
379-17-6588,Giza,1,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07:00 AM,596.1,29.805,5.3,False,False,True,False,Normal
227-50-3718,Alex,1,Male,Health and beauty,14.62,5,3.655,76.755,03-04-19,12:23:00 PM,73.1,3.655,4.4,False,False,False,True,Normal
302-15-2162,Giza,0,Male,Health and beauty,46.53,6,13.959,293.139,03-03-19,10:54:00 AM,279.18,13.959,4.3,True,False,True,False,Member
788-07-8452,Giza,0,Female,Home and lifestyle,24.24,7,8.484,178.164,1/27/2019,5:38:00 PM,169.68,8.484,9.4,False,True,True,False,Member
560-49-6611,Alex,0,Female,Sports and travel,45.58,1,2.279,47.859,02-07-19,2:13:00 PM,45.58,2.279,9.8,False,False,False,True,Member
880-35-0356,Alex,0,Female,Sports and travel,75.2,3,11.28,236.88,02-05-19,11:51:00 AM,225.6,11.28,4.8,False,True,False,True,Member
585-11-6748,Cairo,0,Male,Sports and travel,96.8,3,14.52,304.92,3/15/2019,1:05:00 PM,290.4,14.52,5.3,False,False,False,False,Member
470-31-3286,Cairo,1,Male,Health and beauty,14.82,3,2.223,46.683,03-01-19,11:30:00 AM,44.46,2.223,8.7,True,False,False,False,Normal
152-68-2907,Alex,1,Male,Food and beverages,52.2,3,7.83,164.43,2/15/2019,1:30:00 PM,156.6,7.83,9.5,True,False,False,True,Normal
123-35-4896,Giza,1,Female,Sports and travel,46.66,9,20.997,440.937,2/17/2019,7:11:00 PM,419.94,20.997,5.3,False,True,True,False,Normal
258-69-7810,Giza,1,Female,Fashion accessories,36.85,5,9.2125,193.4625,1/26/2019,6:53:00 PM,184.25,9.2125,9.2,False,False,True,False,Normal
334-64-2006,Alex,0,Female,Home and lifestyle,70.32,2,7.032,147.672,3/24/2019,2:22:00 PM,140.64,7.032,9.6,False,True,False,True,Member
219-61-4139,Giza,1,Male,Electronic accessories,83.08,1,4.154,87.234,1/23/2019,5:16:00 PM,83.08,4.154,6.4,False,True,True,False,Normal
881-41-7302,Giza,1,Female,Fashion accessories,64.99,1,3.2495,68.2395,1/26/2019,10:06:00 AM,64.99,3.2495,4.5,True,False,True,False,Normal
373-09-4567,Giza,1,Male,Food and beverages,77.56,10,38.78,814.38,3/14/2019,8:35:00 PM,775.6,38.78,6.9,False,True,True,False,Normal
642-30-6693,Cairo,1,Female,Sports and travel,54.51,6,16.353,343.413,3/17/2019,1:54:00 PM,327.06,16.353,7.8,False,True,False,False,Normal
484-22-8230,Giza,0,Female,Fashion accessories,51.89,7,18.1615,381.3915,01-08-19,8:08:00 PM,363.23,18.1615,4.5,False,False,True,False,Member
830-58-2383,Cairo,1,Male,Home and lifestyle,31.75,4,6.35,133.35,02-08-19,3:26:00 PM,127.0,6.35,8.6,False,False,False,False,Normal
559-98-9873,Alex,0,Female,Fashion accessories,53.65,7,18.7775,394.3275,02-10-19,12:56:00 PM,375.55,18.7775,5.2,False,True,False,True,Member
544-32-5024,Giza,0,Female,Food and beverages,49.79,4,9.958,209.118,3/28/2019,7:16:00 PM,199.16,9.958,6.4,True,False,True,False,Member
318-12-0304,Alex,1,Male,Fashion accessories,30.61,1,1.5305,32.1405,1/23/2019,12:20:00 PM,30.61,1.5305,5.2,False,True,False,True,Normal
349-97-8902,Cairo,0,Male,Food and beverages,57.89,2,5.789,121.569,1/17/2019,10:37:00 AM,115.78,5.789,8.9,False,True,False,False,Member
421-95-9805,Alex,1,Female,Electronic accessories,28.96,1,1.448,30.408,02-07-19,10:18:00 AM,28.96,1.448,6.2,True,False,False,True,Normal
277-35-5865,Giza,0,Female,Food and beverages,98.97,9,44.5365,935.2665,03-09-19,11:23:00 AM,890.73,44.5365,6.7,False,False,True,False,Member
789-23-8625,Cairo,0,Male,Fashion accessories,93.22,3,13.983,293.643,1/24/2019,11:45:00 AM,279.66,13.983,7.2,False,False,False,False,Member
284-54-4231,Giza,0,Male,Sports and travel,80.93,1,4.0465,84.9765,1/19/2019,4:08:00 PM,80.93,4.0465,9.0,True,False,True,False,Member
443-59-0061,Alex,0,Male,Food and beverages,67.45,10,33.725,708.225,02-03-19,11:25:00 AM,674.5,33.725,4.2,False,True,False,True,Member
509-29-3912,Alex,0,Female,Sports and travel,38.72,9,17.424,365.904,3/20/2019,12:24:00 PM,348.48,17.424,4.2,False,True,False,True,Member
327-40-9673,Cairo,0,Male,Sports and travel,72.6,6,21.78,457.38,1/13/2019,7:51:00 PM,435.6,21.78,6.9,False,False,False,False,Member
840-19-2096,Giza,0,Male,Electronic accessories,87.91,5,21.9775,461.5275,3/14/2019,6:10:00 PM,439.55,21.9775,4.4,False,True,True,False,Member
828-46-6863,Alex,0,Male,Food and beverages,98.53,6,29.559,620.739,1/23/2019,11:22:00 AM,591.18,29.559,4.0,True,False,False,True,Member
641-96-3695,Giza,0,Female,Fashion accessories,43.46,6,13.038,273.798,02-07-19,5:55:00 PM,260.76,13.038,8.5,False,True,True,False,Member
420-97-3340,Alex,1,Female,Food and beverages,71.68,3,10.752,225.792,3/28/2019,3:30:00 PM,215.04,10.752,9.2,True,False,False,True,Normal
436-54-4512,Alex,0,Female,Food and beverages,91.61,1,4.5805,96.1905,3/20/2019,7:44:00 PM,91.61,4.5805,9.8,False,False,False,True,Member
670-79-6321,Cairo,0,Female,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2019,3:27:00 PM,662.13,33.1065,4.9,True,False,False,False,Member
852-62-7105,Cairo,1,Female,Fashion accessories,83.25,10,41.625,874.125,01-12-19,11:25:00 AM,832.5,41.625,4.4,True,False,False,False,Normal
598-06-7312,Cairo,0,Male,Fashion accessories,91.35,1,4.5675,95.9175,2/16/2019,3:42:00 PM,91.35,4.5675,6.8,False,False,False,False,Member
135-13-8269,Cairo,0,Female,Food and beverages,78.88,2,7.888,165.648,1/26/2019,4:04:00 PM,157.76,7.888,9.1,False,False,False,False,Member
816-57-2053,Alex,1,Male,Sports and travel,60.87,2,6.087,127.827,03-09-19,12:37:00 PM,121.74,6.087,8.7,False,True,False,True,Normal
628-90-8624,Cairo,0,Male,Health and beauty,82.58,10,41.29,867.09,3/14/2019,2:41:00 PM,825.8,41.29,5.0,False,False,False,False,Member
856-66-2701,Alex,0,Male,Home and lifestyle,53.3,3,7.995,167.895,1/25/2019,2:19:00 PM,159.9,7.995,7.5,False,True,False,True,Member
308-39-1707,Alex,1,Female,Fashion accessories,12.09,1,0.6045,12.6945,1/26/2019,6:19:00 PM,12.09,0.6045,8.2,True,False,False,True,Normal
149-61-1929,Alex,1,Male,Sports and travel,64.19,10,32.095,673.995,1/19/2019,2:08:00 PM,641.9,32.095,6.7,True,False,False,True,Normal
655-07-2265,Alex,1,Male,Electronic accessories,78.31,3,11.7465,246.6765,03-05-19,4:38:00 PM,234.93,11.7465,5.4,False,True,False,True,Normal
589-02-8023,Alex,0,Male,Food and beverages,83.77,2,8.377,175.917,1/15/2019,10:54:00 AM,167.54,8.377,7.0,True,False,False,True,Member
420-04-7590,Cairo,1,Male,Home and lifestyle,99.7,3,14.955,314.055,3/18/2019,11:29:00 AM,299.1,14.955,4.7,False,True,False,False,Normal
182-88-2763,Cairo,0,Male,Food and beverages,79.91,3,11.9865,251.7165,3/20/2019,7:28:00 PM,239.73,11.9865,5.0,True,False,False,False,Member
188-55-0967,Cairo,0,Male,Health and beauty,66.47,10,33.235,697.935,1/15/2019,3:01:00 PM,664.7,33.235,5.0,True,False,False,False,Member
610-46-4100,Alex,1,Male,Health and beauty,28.95,7,10.1325,212.7825,03-03-19,8:31:00 PM,202.65,10.1325,6.0,True,False,False,True,Normal
318-81-2368,Giza,1,Female,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16:00 PM,46.2,2.31,6.3,False,False,True,False,Normal
364-33-8584,Cairo,0,Female,Food and beverages,17.63,5,4.4075,92.5575,03-08-19,3:27:00 PM,88.15,4.4075,8.5,False,False,False,False,Member
665-63-9737,Cairo,1,Male,Fashion accessories,52.42,3,7.863,165.123,2/27/2019,5:36:00 PM,157.26,7.863,7.5,False,True,False,False,Normal
695-09-5146,Cairo,0,Female,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,8:00:00 PM,296.37,14.8185,6.4,False,True,False,False,Member
155-45-3814,Giza,0,Female,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,3:29:00 PM,708.4,35.42,4.7,False,True,True,False,Member
794-32-2436,Cairo,0,Male,Electronic accessories,55.67,2,5.567,116.907,3/27/2019,3:08:00 PM,111.34,5.567,6.0,False,True,False,False,Member
131-15-8856,Giza,0,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,7:26:00 PM,580.16,29.008,4.0,True,False,True,False,Member
273-84-2164,Giza,0,Male,Electronic accessories,12.05,5,3.0125,63.2625,2/16/2019,3:53:00 PM,60.25,3.0125,5.5,False,True,True,False,Member
706-36-6154,Alex,0,Male,Home and lifestyle,19.36,9,8.712,182.952,1/18/2019,6:43:00 PM,174.24,8.712,8.7,False,True,False,True,Member
778-89-7974,Giza,1,Male,Health and beauty,70.21,6,21.063,442.323,3/30/2019,2:58:00 PM,421.26,21.063,7.4,False,False,True,False,Normal
574-31-8277,Cairo,0,Male,Fashion accessories,33.63,1,1.6815,35.3115,3/20/2019,7:55:00 PM,33.63,1.6815,5.6,False,False,False,False,Member
859-71-0933,Giza,0,Female,Sports and travel,15.49,2,1.549,32.529,1/16/2019,3:10:00 PM,30.98,1.549,6.3,False,False,True,False,Member
740-11-5257,Giza,1,Male,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,4:44:00 PM,247.4,12.37,7.1,False,False,True,False,Normal
369-82-2676,Cairo,1,Male,Electronic accessories,75.66,5,18.915,397.215,1/15/2019,6:22:00 PM,378.3,18.915,7.8,False,True,False,False,Normal
563-47-4072,Cairo,1,Female,Health and beauty,55.81,6,16.743,351.603,1/22/2019,11:52:00 AM,334.86,16.743,9.9,False,False,False,False,Normal
742-04-5161,Alex,0,Male,Home and lifestyle,72.78,10,36.39,764.19,02-03-19,5:24:00 PM,727.8,36.39,7.3,False,False,False,True,Member
149-15-7606,Cairo,0,Male,Sports and travel,37.32,9,16.794,352.674,03-06-19,3:31:00 PM,335.88,16.794,5.1,False,True,False,False,Member
133-77-3154,Cairo,0,Male,Fashion accessories,60.18,4,12.036,252.756,2/16/2019,6:04:00 PM,240.72,12.036,9.4,True,False,False,False,Member
169-52-4504,Alex,1,Female,Electronic accessories,15.69,3,2.3535,49.4235,3/14/2019,2:13:00 PM,47.07,2.3535,5.8,True,False,False,True,Normal
250-81-7186,Giza,1,Female,Electronic accessories,99.69,1,4.9845,104.6745,2/27/2019,10:23:00 AM,99.69,4.9845,8.0,True,False,True,False,Normal
562-12-5430,Alex,0,Female,Fashion accessories,88.15,3,13.2225,277.6725,1/18/2019,10:11:00 AM,264.45,13.2225,7.9,False,True,False,True,Member
816-72-8853,Alex,0,Female,Sports and travel,27.93,5,6.9825,146.6325,1/29/2019,3:48:00 PM,139.65,6.9825,5.9,False,False,False,True,Member
491-38-3499,Alex,0,Male,Fashion accessories,55.45,1,2.7725,58.2225,2/26/2019,5:46:00 PM,55.45,2.7725,4.9,True,False,False,True,Member
322-02-2271,Cairo,1,Female,Sports and travel,42.97,3,6.4455,135.3555,02-03-19,11:46:00 AM,128.91,6.4455,9.3,False,False,False,False,Normal
842-29-4695,Giza,0,Male,Sports and travel,17.14,7,5.999,125.979,1/16/2019,12:07:00 PM,119.98,5.999,7.9,True,False,True,False,Member
725-67-2480,Cairo,0,Female,Fashion accessories,58.75,6,17.625,370.125,3/24/2019,6:14:00 PM,352.5,17.625,5.9,True,False,False,False,Member
641-51-2661,Giza,0,Female,Food and beverages,87.1,10,43.55,914.55,02-12-19,2:45:00 PM,871.0,43.55,9.9,True,False,True,False,Member
714-02-3114,Giza,1,Female,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39:00 AM,197.6,9.88,7.7,False,False,True,False,Normal
518-17-2983,Alex,1,Female,Fashion accessories,48.63,4,9.726,204.246,02-04-19,3:44:00 PM,194.52,9.726,7.6,False,True,False,True,Normal
779-42-2410,Cairo,0,Male,Food and beverages,57.74,3,8.661,181.881,2/20/2019,1:06:00 PM,173.22,8.661,7.7,False,True,False,False,Member
190-14-3147,Cairo,1,Female,Health and beauty,17.97,4,3.594,75.474,2/23/2019,8:43:00 PM,71.88,3.594,6.4,False,True,False,False,Normal
408-66-6712,Giza,0,Female,Health and beauty,47.71,6,14.313,300.573,2/16/2019,2:19:00 PM,286.26,14.313,4.4,False,True,True,False,Member
679-22-6530,Cairo,1,Female,Sports and travel,40.62,2,4.062,85.302,1/17/2019,10:01:00 AM,81.24,4.062,4.1,True,False,False,False,Normal
588-47-8641,Alex,0,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,7:30:00 PM,560.4,28.02,4.4,False,True,False,True,Member
642-61-4706,Cairo,0,Male,Food and beverages,93.4,2,9.34,196.14,3/30/2019,4:34:00 PM,186.8,9.34,5.5,False,False,False,False,Member
576-31-4774,Cairo,1,Female,Health and beauty,73.41,3,11.0115,231.2415,03-02-19,1:10:00 PM,220.23,11.0115,4.0,False,True,False,False,Normal
556-41-6224,Giza,1,Male,Health and beauty,33.64,8,13.456,282.576,2/15/2019,5:10:00 PM,269.12,13.456,9.3,True,False,True,False,Normal
811-03-8790,Alex,1,Female,Electronic accessories,45.48,10,22.74,477.54,03-01-19,10:22:00 AM,454.8,22.74,4.8,True,False,False,True,Normal
242-11-3142,Cairo,0,Male,Fashion accessories,83.77,2,8.377,175.917,2/24/2019,7:57:00 PM,167.54,8.377,4.6,False,False,False,False,Member
752-23-3760,Cairo,0,Female,Sports and travel,64.08,7,22.428,470.988,2/19/2019,7:29:00 PM,448.56,22.428,7.3,True,False,False,False,Member
274-05-5470,Alex,0,Female,Food and beverages,73.47,4,14.694,308.574,2/23/2019,6:30:00 PM,293.88,14.694,6.0,False,False,False,True,Member
648-94-3045,Giza,1,Male,Health and beauty,58.95,10,29.475,618.975,02-07-19,2:27:00 PM,589.5,29.475,8.1,False,True,True,False,Normal
130-67-4723,Alex,0,Male,Food and beverages,48.5,6,14.55,305.55,01-11-19,1:57:00 PM,291.0,14.55,9.4,False,True,False,True,Member
528-87-5606,Cairo,0,Female,Electronic accessories,39.48,1,1.974,41.454,02-12-19,7:43:00 PM,39.48,1.974,6.5,False,False,False,False,Member
320-85-2052,Cairo,1,Female,Sports and travel,34.81,1,1.7405,36.5505,1/14/2019,10:11:00 AM,34.81,1.7405,7.0,True,False,False,False,Normal
370-96-0655,Giza,1,Female,Fashion accessories,49.32,6,14.796,310.716,01-09-19,1:46:00 PM,295.92,14.796,7.1,False,True,True,False,Normal
105-10-6182,Alex,0,Male,Fashion accessories,21.48,2,2.148,45.108,2/27/2019,12:22:00 PM,42.96,2.148,6.6,False,True,False,True,Member
510-79-0415,Cairo,0,Female,Sports and travel,23.08,6,6.924,145.404,1/24/2019,7:20:00 PM,138.48,6.924,4.9,False,True,False,False,Member
241-96-5076,Cairo,0,Female,Home and lifestyle,49.1,2,4.91,103.11,01-08-19,12:58:00 PM,98.2,4.91,6.4,True,False,False,False,Member
767-97-4650,Cairo,0,Female,Sports and travel,64.83,2,6.483,136.143,01-08-19,11:59:00 AM,129.66,6.483,8.0,True,False,False,False,Member
648-83-1321,Alex,0,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,5:59:00 PM,635.6,31.78,4.3,False,False,False,True,Member
173-57-2300,Giza,0,Male,Sports and travel,72.88,2,7.288,153.048,3/13/2019,12:51:00 PM,145.76,7.288,6.1,False,False,True,False,Member
305-03-2383,Alex,1,Female,Food and beverages,67.1,3,10.065,211.365,2/15/2019,10:36:00 AM,201.3,10.065,7.5,False,False,False,True,Normal
394-55-6384,Giza,0,Female,Sports and travel,70.19,9,31.5855,663.2955,1/25/2019,1:38:00 PM,631.71,31.5855,6.7,False,False,True,False,Member
266-20-6657,Giza,0,Male,Food and beverages,55.04,7,19.264,404.544,03-12-19,7:39:00 PM,385.28,19.264,5.2,False,True,True,False,Member
689-05-1884,Alex,0,Male,Health and beauty,48.63,10,24.315,510.615,03-04-19,12:44:00 PM,486.3,24.315,8.8,False,False,False,True,Member
196-01-2849,Giza,0,Female,Fashion accessories,73.38,7,25.683,539.343,02-10-19,1:56:00 PM,513.66,25.683,9.5,False,False,True,False,Member
372-62-5264,Giza,1,Female,Food and beverages,52.6,9,23.67,497.07,1/16/2019,2:42:00 PM,473.4,23.67,7.6,False,False,True,False,Normal
800-09-8606,Alex,0,Female,Home and lifestyle,87.37,5,21.8425,458.6925,1/29/2019,7:45:00 PM,436.85,21.8425,6.6,False,False,False,True,Member
182-52-7000,Alex,0,Female,Sports and travel,27.04,4,5.408,113.568,01-01-19,8:26:00 PM,108.16,5.408,6.9,False,True,False,True,Member
826-58-8051,Cairo,1,Male,Home and lifestyle,62.19,4,12.438,261.198,01-06-19,7:46:00 PM,248.76,12.438,4.3,False,True,False,False,Normal
868-06-0466,Alex,0,Male,Electronic accessories,69.58,9,31.311,657.531,2/19/2019,7:38:00 PM,626.22,31.311,7.8,True,False,False,True,Member
751-41-9720,Giza,1,Male,Home and lifestyle,97.5,10,48.75,1023.75,01-12-19,4:18:00 PM,975.0,48.75,8.0,False,True,True,False,Normal
626-43-7888,Giza,1,Female,Fashion accessories,60.41,8,24.164,507.444,02-07-19,12:23:00 PM,483.28,24.164,9.6,False,True,True,False,Normal
176-64-7711,Cairo,1,Male,Food and beverages,32.32,3,4.848,101.808,3/27/2019,7:11:00 PM,96.96,4.848,4.3,True,False,False,False,Normal
191-29-0321,Cairo,0,Female,Fashion accessories,19.77,10,9.885,207.585,2/27/2019,6:57:00 PM,197.7,9.885,5.0,True,False,False,False,Member
729-06-2010,Cairo,0,Male,Health and beauty,80.47,9,36.2115,760.4415,01-06-19,11:18:00 AM,724.23,36.2115,9.2,False,False,False,False,Member
640-48-5028,Cairo,0,Female,Home and lifestyle,88.39,9,39.7755,835.2855,03-02-19,12:40:00 PM,795.51,39.7755,6.3,False,False,False,False,Member
186-79-9562,Cairo,1,Male,Health and beauty,71.77,7,25.1195,527.5095,3/29/2019,2:06:00 PM,502.39,25.1195,8.9,False,False,False,False,Normal
834-45-5519,Cairo,1,Female,Electronic accessories,43.0,4,8.6,180.6,1/31/2019,8:48:00 PM,172.0,8.6,7.6,False,True,False,False,Normal
162-65-8559,Giza,0,Male,Food and beverages,68.98,1,3.449,72.429,1/21/2019,8:13:00 PM,68.98,3.449,4.8,False,False,True,False,Member
760-27-5490,Giza,1,Male,Fashion accessories,15.62,8,6.248,131.208,1/20/2019,8:37:00 PM,124.96,6.248,9.1,False,True,True,False,Normal
445-30-9252,Alex,1,Male,Sports and travel,25.7,3,3.855,80.955,1/17/2019,5:59:00 PM,77.1,3.855,6.1,False,True,False,True,Normal
786-94-2700,Alex,0,Male,Food and beverages,80.62,6,24.186,507.906,2/28/2019,8:18:00 PM,483.72,24.186,9.1,False,False,False,True,Member
728-88-7867,Giza,0,Female,Home and lifestyle,75.53,4,15.106,317.226,3/19/2019,3:52:00 PM,302.12,15.106,8.3,False,True,True,False,Member
